VPTREE,EUCLIDEANDISTANCE,SSS,4490,308836
k,time,count
5,3511562,4132
5,1168088,1597
5,2244387,2866
5,8167337,9850
5,508640,641
5,2025714,2227
5,2304305,2865
5,4023297,5097
5,7066258,8271
5,730371,962
5,269620,323
5,508531,645
5,5055241,6671
5,8510650,10481
5,8186969,9849
5,5046077,6676
5,1835424,2228
5,720621,964
5,692977,961
5,3425066,4126
5,2020426,2549
5,1051731,1280
5,659759,963
5,7089449,8573
5,5971129,7623
5,3925775,4763
5,1092318,1272
5,272463,323
5,4481469,5721
5,7523613,8897
5,4598894,5720
5,2912293,3819
5,521773,640
5,3522531,4136
5,3500706,4130
5,696770,964
5,1219543,1596
5,2000239,2544
5,2467369,3180
5,1057120,1277
5,2607694,3506
5,1971037,2548
5,7732900,9531
5,1899138,2228
5,1304720,1906
5,673288,960
5,1372086,1914
5,1767230,2234
5,4914230,6363
5,2431709,3186
5,2029668,2546
5,5387643,6992
5,1380136,1916
5,1812293,2236
5,502968,640
5,2194117,2874
5,4472061,5725
5,8089947,9849
5,1244848,1595
5,986619,1279
5,1346779,1914
5,2585599,3500
5,1830555,2233
5,2404903,3183
5,2018162,2550
5,525713,641
5,677652,958
5,2288304,2867
5,701528,960
5,3556154,4142
5,2042415,2547
5,4072564,5085
5,4498822,5732
5,4531456,5714
5,686606,955
5,1869577,2227
5,3831927,4777
5,1843710,2234
5,2376242,3191
5,2281740,2868
5,3690771,4450
5,645021,956
5,8811149,10802
5,1837566,2226
5,1390150,1912
5,1160569,1590
5,2585128,3506
5,5519566,7314
5,2062942,2547
5,1140721,1590
5,254157,323
5,4282158,5409
5,5613879,7311
5,2411577,3181
5,5804873,7632
5,2336763,2866
5,524448,638
5,224043,323
5,4706219,6045
5,2848740,3821
5,1772766,2231
5,1007215,1278
5,670627,960
5,455093,645
5,1385523,1921
5,483018,638
5,441630,638
5,698316,960
5,1364696,1915
5,717534,957
5,460674,644
5,658847,964
5,651708,960
5,1181514,1593
5,483701,638
5,1391818,1913
5,4278733,5410
5,4916406,6035
5,3841520,4762
5,705054,962
5,1059850,1277
5,498236,638
5,464740,645
5,7918594,9524
5,1915449,2235
5,3627371,4447
5,704202,961
5,621443,961
5,4783079,6043
5,535683,645
5,692251,955
5,1074270,1270
5,2666863,3507
5,699152,957
5,4942635,6349
5,10275520,13016
5,2254974,2870
5,262329,323
5,1043366,1281
5,524922,638
5,5870831,7624
5,3929169,4764
5,8700901,10795
5,9438338,11755
5,3920436,4763
5,7900625,9530
5,1055819,1276
5,1142819,1599
5,1386431,1912
5,1344041,1906
5,4493137,5719
5,5416344,6993
5,1046042,1286
5,933476,1285
5,7195502,8584
5,1499120,1917
5,553506,641
5,1215145,1595
5,3472619,4132
5,984736,1281
5,525921,641
5,3438713,4149
5,2428566,3177
5,1431293,1915
5,667870,961
5,2070571,2549
5,2832854,3811
5,2611969,3498
5,2335069,2874
5,3722100,4451
5,1178785,1591
5,530976,638
5,2217495,2874
5,4011032,5085
5,267879,322
5,2271113,2866
5,3745743,4446
5,1442472,1912
5,4548284,6042
5,669593,956
5,1878336,2230
5,2588316,3494
5,704765,959
5,1199972,1591
5,1851199,2225
5,3523962,4135
5,1027660,1273
5,1376405,1918
5,1200676,1602
5,2351707,3191
5,2882985,3813
5,276260,323
5,4518590,5714
5,644096,956
5,1051609,1275
5,2970703,3827
5,5521064,7316
5,1196660,1592
5,2689906,3507
5,1066089,1275
5,5533479,7305
5,2630789,3499
5,1192850,1599
5,4653451,6041
5,3621196,4452
5,4245402,5407
5,3881396,4773
5,1265716,1604
5,683745,958
5,1339450,1917
5,2082425,2550
5,2811266,3815
5,2234240,2866
5,268205,323
5,672133,956
5,5473734,7324
5,4194599,5092
5,754405,962
5,474638,640
5,2081352,2551
5,1013209,1281
5,488648,640
5,1230654,1590
5,2199749,2864
5,2084486,2234
5,552283,640
5,4089868,5098
5,718881,960
5,1391319,1918
5,717594,955
5,954177,1275
5,489045,640
5,1183466,1597
5,711399,955
5,1188337,1592
5,4608132,6043
5,541087,638
5,2028120,2553
5,3997126,5091
5,668165,956
5,1216664,1588
5,267502,322
5,1740873,2228
5,2545245,3184
5,5331568,6993
5,1403568,1914
5,2297624,2863
5,701401,958
5,3487998,4130
5,2222125,2867
5,489597,640
5,2548634,3184
5,2417222,3189
5,2421188,3180
5,694948,955
5,5076743,6671
5,3571930,4135
5,1431188,1911
5,2616016,3501
5,739850,955
5,256758,322
5,988886,1277
5,1950381,2549
5,990212,1277
5,263570,322
5,639233,956
5,933862,1275
5,516352,639
5,2035986,2558
5,720364,955
5,632040,955
5,2822755,3825
5,2614972,3498
5,670250,956
5,973086,1278
5,268033,322
5,1157093,1599
5,666072,960
5,5846732,7937
5,1891724,2236
5,508998,640
5,1364955,1915
5,1165221,1597
5,943431,1273
5,2574452,3504
5,2289106,2868
5,1972538,2541
5,5283186,6987
5,1420089,1917
5,5604665,7311
5,1419617,1905
5,671058,958
5,987782,1279
5,3753340,4448
5,960115,1275
5,506697,638
5,2668671,3504
5,541924,638
5,2754501,3817
5,1052616,1281
5,520241,638
5,1819863,2227
5,521115,638
5,4260255,5408
5,9404044,12062
5,1305360,1588
5,3956631,4774
5,257968,323
5,542684,640
5,4209415,5091
5,2682474,3498
5,1365343,1908
5,497569,639
5,1156927,1591
5,513634,640
5,3543960,4143
5,2333392,3173
5,4415896,5716
5,700648,955
5,2852241,3810
5,1423410,1918
5,1984802,2553
5,690561,962
5,493419,644
5,5076063,6347
5,688909,955
5,998125,1274
5,485584,640
5,2308038,2864
5,735054,963
5,2433672,3184
5,1853396,2226
5,678686,957
5,603225,957
5,1882188,2226
5,492252,640
5,470926,640
5,2815041,3824
5,1216566,1600
5,274981,322
5,1084767,1275
5,655585,957
5,647275,956
5,1038679,1270
5,2088329,2549
5,524036,640
5,1167740,1597
5,2156012,2870
5,2420243,3183
5,2053892,2554
5,1194169,1597
5,516583,642
5,1813583,2222
5,2972353,3824
5,537202,639
5,469058,639
5,1264590,1590
5,923273,1272
5,3965680,5088
5,1247358,1592
5,978461,1285
5,1325660,1915
5,1180424,1593
5,1151131,1596
5,965845,1283
5,1333426,1915
5,533285,638
5,634011,959
5,1132971,1599
5,971263,1274
5,890355,1274
5,1196622,1596
5,1011657,1283
5,1864818,2222
5,1221197,1590
5,1399985,1922
5,955108,1278
5,2671598,3507
5,1020924,1285
5,1357878,1909
5,1980758,2540
5,539181,640
5,1037818,1276
5,679019,962
5,695633,960
5,4385403,5406
5,676094,957
5,1014715,1277
5,523570,640
5,514606,638
5,1033065,1270
5,1203957,1592
