VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,4400804,5721
5,4070088,5094
5,2739076,3817
5,550132,643
5,8506682,11114
5,4957952,6684
5,515953,641
5,1432590,1916
5,1936159,2551
5,8959420,11436
5,4653401,6050
5,5166180,6995
5,1440417,1909
5,4773237,6364
5,2050552,2543
5,258397,323
5,2032633,2545
5,1221388,1592
5,1961053,2549
5,7275829,8892
5,2934601,3821
5,5017893,6666
5,4427012,5721
5,1485790,1910
5,1180020,1589
5,1005411,1274
5,992533,1277
5,1890187,2224
5,4698776,6043
5,3615027,4454
5,1185968,1595
5,1168629,1594
5,2717484,3828
5,4089065,5082
5,1982530,2546
5,1398468,1917
5,1023622,1278
5,1008147,1275
5,2301727,2872
5,1389368,1915
5,1995915,2548
5,2753850,3823
5,9694422,12707
5,5555948,7308
5,7147849,8582
5,713629,958
5,1220987,1593
5,2244104,2866
5,2113764,2543
5,1380148,1908
5,6924714,8263
5,4419093,5719
5,3530348,4130
5,2768491,3816
5,1393104,1909
5,5281241,6990
5,1054260,1275
5,8199110,10170
5,8693204,11105
5,3678646,4456
5,2027561,2543
5,678538,956
5,4806840,6356
5,2850825,3815
5,2446188,3185
5,3971906,5085
5,4196622,5415
5,667227,958
5,1012361,1271
5,5137299,6680
5,2128328,2551
5,994292,1275
5,1446909,1916
5,518215,640
5,255570,322
5,2307862,2869
5,688731,958
5,617557,958
5,1266300,1600
5,1823722,2223
5,1352069,1913
5,2681526,3819
5,696834,956
5,1779599,2232
5,987877,1274
5,483132,642
5,4410344,5730
5,3428381,4134
5,1833322,2231
5,1294924,1909
5,1177893,1592
5,1310149,1916
5,505308,642
5,514547,638
5,15152964,18079
5,1344249,1595
5,4996689,6681
5,3618331,4457
5,3527022,4455
5,3733573,4769
5,529628,638
5,981713,1271
5,7455070,9201
5,4475644,5096
5,726794,962
5,10384398,13650
5,7664155,9210
5,3529869,4133
5,1372527,1914
5,694599,956
5,1224836,1600
5,5470062,7301
5,8174190,10488
5,7522725,9212
5,8394792,10473
5,5105921,6683
5,8497788,10798
5,1881750,2233
5,511185,638
5,2227169,2869
5,1009768,1275
5,3610767,4453
5,4819139,6683
5,1042336,1275
5,916404,1275
5,9747733,13008
5,2030285,2550
5,1240548,1598
5,1030641,1270
5,3715405,4449
5,1991813,2543
5,991878,1273
5,2812039,3817
5,5645270,7618
5,729162,960
5,1190032,1589
5,6806544,8263
5,8403711,10787
5,4185317,5411
5,1398793,1917
5,6700457,8267
5,998466,1275
5,1200986,1599
5,2084392,2552
5,6681325,8265
5,2754813,3502
5,5700696,7622
5,6889560,8270
5,1822592,2233
5,6795209,8265
5,1037457,1270
5,1175461,1594
5,2421379,3182
5,2342410,3187
5,1020924,1275
5,2522646,3504
5,4303595,5734
5,1382986,1917
5,2390492,3183
5,1209897,1600
5,2001180,2541
5,3546092,4462
5,1015843,1281
5,6860362,8266
5,669087,957
5,2388092,3182
5,2506613,3499
5,1265319,1905
5,2125691,2864
5,2159568,2873
5,2390055,3182
5,9858477,13019
5,1910991,2231
5,2385453,3181
5,4007038,5085
5,2346861,3178
5,4820948,6361
5,3815135,4781
5,1317600,1914
5,2082036,2551
5,2522803,3495
5,2150898,2867
5,4286433,5730
5,4128482,5411
5,695940,957
5,987635,1276
5,4620831,6037
5,4683920,6371
5,1816046,2235
5,1026726,1274
5,1002983,1274
5,721323,956
5,934454,1275
5,2260647,2857
5,1784123,2225
5,2388806,3183
5,264234,323
5,4276966,5406
5,1409570,1918
5,2720975,3821
5,1413837,1904
5,2613579,3494
5,496573,639
5,976210,1270
5,1379021,1904
5,2645768,3510
5,5114737,6995
5,1226496,1589
5,2840378,3820
5,5365257,7313
5,1205792,1591
5,2440267,3183
5,2571292,3492
5,1212566,1592
5,2839661,3828
5,4587958,6048
5,2579719,3502
5,4666015,6048
5,2700462,3498
5,7662701,9846
5,3278947,4135
5,656247,957
5,2614327,3511
