VPTREE,EUCLIDEANDISTANCE,MAXSEPARETED,4490,775
k,time,count
5,3188170,3814
5,2256080,2547
5,3055271,3508
5,1405042,1594
5,2908109,3497
5,8351575,8896
5,4113292,4129
5,575220,640
5,2292115,2541
5,5153097,5718
5,5427187,6041
5,1635836,1911
5,575511,640
5,2067393,2227
5,753268,955
5,694032,961
5,3255334,3810
5,2141539,2228
5,1138960,1276
5,524556,644
5,1579407,1906
5,549698,638
5,1349466,1592
5,1160844,1274
5,758723,956
5,1139728,1276
5,2308723,2548
5,1377900,1592
5,2612472,2856
5,4215588,4458
5,779441,957
5,2827987,3183
5,9050353,9848
5,1201989,1276
5,2106053,2225
5,2359552,2546
5,578546,638
5,2349780,2541
5,4672802,5086
5,1656241,1911
5,6048135,6998
5,2619723,2868
5,9214624,10172
5,2346247,2541
5,1148625,1271
5,2398212,2540
5,2760365,3183
5,1685322,1911
5,3836235,4138
5,9474227,10158
5,5110610,5720
5,1206765,1281
5,2490258,2859
5,2418473,2544
5,1222621,1277
5,555723,638
5,1588964,1908
5,1133516,1276
5,1587350,1909
5,316766,322
5,1081870,1272
5,3244442,3812
5,1642959,1906
5,3020922,3494
5,2155070,2225
5,1382934,1591
5,2683118,3180
5,2076591,2223
5,2358904,2548
5,2347865,2546
5,1382800,1594
5,1362744,1595
5,10613040,11753
5,1488176,1592
5,1132863,1272
5,1110533,1278
5,2967017,3504
5,2625579,2872
5,3009068,3500
5,8717739,9544
5,4913545,5416
5,792361,959
5,1183964,1276
5,10665400,12075
5,1260812,1274
5,2277047,2558
5,2394209,2548
5,5871940,6672
5,2171659,2235
5,1563862,1915
5,5677507,6682
5,1591507,1915
5,3942092,4136
5,4119645,4456
5,2122421,2232
5,2216080,2228
5,1163361,1280
5,6664731,7954
5,6807093,7944
5,3002181,3498
5,4885088,5402
5,565257,642
5,2171477,2236
5,8013669,8586
5,5415049,6037
5,1189526,1277
5,1174648,1275
5,2032924,2227
5,2348024,2553
5,5976794,6978
5,5849353,6674
5,9782091,10799
5,3235176,3492
5,2754736,3178
5,2571548,2871
5,2565673,2865
5,817108,960
5,3058794,3502
5,4110433,4136
5,2589524,2866
5,2118850,2228
5,3868341,4140
5,2205295,2232
5,562962,641
5,2532084,2860
5,1632753,1912
5,1075884,1275
5,1279827,1591
5,4510040,5097
5,1197092,1276
5,773453,956
5,5835015,6671
5,1642419,1907
5,2758984,3183
5,2474891,2865
5,2090835,2227
5,556618,639
5,3099768,3499
