VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,433850,638
5,1731785,2229
5,608951,959
5,976559,1278
5,4065495,5725
5,3319092,4448
5,928949,1277
5,467838,638
5,498142,640
5,254887,323
5,1254858,1912
5,228045,323
5,637461,961
5,922758,1277
5,611058,955
5,3728195,5093
5,4781519,6990
5,1106035,1595
5,245952,323
5,460249,643
5,1351886,1907
5,1272779,1909
5,239580,323
5,993762,1280
5,1803370,2548
5,1113456,1590
5,1256665,1909
5,235348,323
5,1176271,1906
5,610962,961
5,612869,960
5,665661,955
5,467284,641
5,237824,322
5,446731,639
5,248073,323
5,219993,323
5,2298661,3184
5,1616117,2239
5,927423,1275
5,1791331,2548
5,1046149,1598
5,4444563,6364
5,246160,323
5,2278487,3499
5,1110716,1598
5,3506350,4770
5,4175085,6047
5,1131552,1594
5,1293369,1910
5,478439,641
5,437436,643
5,4722850,6672
5,1632711,2230
5,483305,640
5,271204,322
5,1271438,1921
5,2519789,3818
5,269800,322
5,1052458,1592
5,950224,1278
5,1236041,1913
5,2044143,2870
5,256515,322
5,223001,322
5,480165,643
5,1963144,2862
5,2553621,3821
5,2246370,3502
5,1899831,2865
5,1128372,1594
5,259789,322
5,953261,1275
5,459491,638
5,975143,1270
5,254403,322
5,222189,322
5,2397645,3493
5,4265107,6038
5,968857,1271
5,881330,1273
5,251834,322
5,905809,1277
5,2509936,3500
5,918176,1273
5,2222032,3183
5,259565,322
5,3799377,5403
5,966794,1274
5,525047,641
5,243469,322
5,432314,638
5,1093458,1589
5,1149400,1594
5,900031,1276
5,665971,955
5,4315484,6048
5,2436375,3496
5,887190,1276
5,252096,322
5,496817,639
5,616870,955
5,4383093,6368
5,495762,640
5,1632834,2230
5,2395634,3496
5,1865170,2548
5,1778628,2555
5,262413,322
5,1777885,2551
5,2708565,3819
5,3721764,5088
5,952994,1274
5,685595,955
5,651850,962
5,1824465,2553
5,2475320,3505
5,875458,1280
5,2085684,3180
5,1793624,2550
5,506322,640
5,672295,961
5,1087299,1596
5,2098261,2870
5,931485,1276
5,2091940,2861
5,2595463,3827
5,1705520,2221
5,1809013,2548
5,249572,322
5,2101101,2867
5,1641229,2232
5,1618437,2233
5,1716795,2229
5,3618676,4768
5,1311236,1907
5,2386161,3500
5,962587,1270
5,2065378,2873
5,661528,956
5,947735,1275
5,1322283,1912
5,1110600,1593
5,664075,955
5,657052,960
5,3330369,4460
5,2059101,2864
5,1834476,2544
5,2398501,3500
5,674097,956
5,472829,638
5,632207,960
5,3154560,4143
5,2011856,2871
5,2087315,3190
5,504602,639
5,476261,638
5,434431,638
5,453176,645
5,471340,638
5,434745,638
5,230671,322
5,1131650,1600
5,504295,638
5,442117,638
5,498436,641
5,1118112,1594
5,256795,322
5,443649,638
5,1729536,2238
5,1667155,2233
5,1358420,1907
5,1778083,2546
5,258291,322
5,960163,1274
5,478511,638
5,247112,322
5,5370030,7947
5,1666993,2238
5,945886,1271
5,494642,641
5,1112829,1593
5,1308037,1905
5,489582,638
5,667530,958
5,4351856,6354
5,1277102,1919
5,462625,641
5,2479198,3492
5,5058723,7313
5,1994207,2871
5,899325,1275
5,501386,641
5,489778,639
5,2044786,2860
5,1918735,2538
5,3193585,4150
5,4129916,5720
5,1174912,1273
5,3736094,5097
5,1864372,2544
5,941266,1277
5,472552,638
5,2202344,3183
5,2613893,3819
5,1980019,2864
5,1677347,2231
5,1644615,2233
5,1353869,1910
5,961388,1274
5,277471,323
5,660863,959
5,925176,1274
5,486145,638
5,483690,638
5,643864,957
5,1900100,2547
5,947497,1280
5,908503,1275
5,1766249,2225
5,4278088,6042
5,1307070,1920
5,939765,1274
5,1714027,2222
5,501214,638
5,254895,323
5,1278435,1919
5,2499544,3819
5,500848,640
5,1652808,2228
5,1315073,1906
5,895007,1277
5,3563489,4772
5,913494,1280
5,257792,322
5,662299,955
5,491671,638
5,493451,638
5,678650,960
5,1351174,1907
5,940689,1275
5,672377,955
5,645014,958
5,1680953,2231
5,948622,1271
5,258782,322
5,1185826,1595
5,260214,322
5,1148422,1592
